# Fix print output for fix out
-8.30042999707084e-16 0.0281626083706052 -0.0979383202822694 0.0697742659879846
4.74215442458414e-16 0.0618996404752323 -0.0141434402200613 0.0140122401450229
3.55590477968992e-16 0.0781342133451715 -0.00168592876923892 0.0040932540196101
1.18506467506223e-16 0.089557286294153 0.000531897079641391 -0.000211907498695878
-2.36965570317199e-16 0.0901347656867627 0.000981685205394911 -0.00179966068845189
-3.55377336823355e-16 0.100010343234079 0.00140894503495824 -0.00168868140953788
-5.92177244240543e-16 0.130976503228486 0.00148157919030904 -0.00110567174148332
7.10470769243418e-16 0.164165266679628 0.00092804835626023 -0.000737751069532947
5.91940751730863e-16 0.186883375466718 0.000199200858222395 -0.00044433713692125
3.55093545777779e-16 0.183490770194094 -0.00023920845061564 4.46197882163029e-05
0 0.183480315725432 -0.000377541010916555 0.000533822346263774
-1.18317273385279e-16 0.182476584242184 -0.000474301727131214 0.0006720998537039
-3.54880999760753e-16 0.18365756601209 -0.000543634680066609 0.000478494187310963
-7.09620415240732e-16 0.204047118407664 -0.000384373761996495 0.000234140132943488
8.27725368674796e-16 0.234632541663765 -3.83109203855299e-05 7.48807700851435e-05
5.91114513393452e-16 0.257259052050078 0.00023083084564086 -9.60888538805942e-05
3.54598000558392e-16 0.281386526031644 0.000291580539076226 -0.000291963825549564
1.18175773755956e-16 0.299200493429829 0.000261515704633885 -0.000379986212342398
-1.18152223382549e-16 0.321204426082927 0.000220658377861994 -0.000255291108675662
-3.54386047180892e-16 0.347598158513033 0.000149210431586087 -6.45705142784503e-05
-5.90525753917959e-16 0.373089953789378 -1.39261448434508e-05 5.96250424481606e-05
-8.26571399827807e-16 0.394400541504662 -0.000160927191164348 0.000108930884444635
5.90290578388722e-16 0.419217672006022 -0.000213319107825588 0.000167271709902064
3.54103836512223e-16 0.440297393774354 -0.000146032456762051 0.000187891439767772
1.18011118020229e-16 0.448893461225361 -8.78377802219339e-05 0.000139049517601198
-1.17987633220623e-16 0.466654605852727 -4.48397890217224e-05 3.09013641839435e-05
-3.53892473299024e-16 0.477930909076634 1.52001288785238e-05 -6.11193474167238e-05
-5.89703458259033e-16 0.481323126147903 8.68932110651896e-05 -8.6917479476112e-05
8.25420644100124e-16 0.47849462316301 0.000122047788304687 -8.60562047380439e-05
5.89468937098461e-16 0.476942345209715 9.22492768615853e-05 -8.62983220527363e-05
3.53611047872941e-16 0.489237844419564 2.24736326554138e-05 -5.10647178971996e-05
1.17846920479752e-16 0.501136679394076 -1.8691751836486e-05 6.02616478916915e-06
-1.17823500980451e-16 0.52123750215415 -3.18037552837024e-05 5.4354267396107e-05
-3.53400272362586e-16 0.527703700694991 -5.08402850436207e-05 6.81157712156193e-05
-5.88883449477186e-16 0.536889090451664 -5.85727016689745e-05 4.9530769029933e-05
-8.2427308809045e-16 0.544248422262843 -4.85873991922568e-05 3.34265014562696e-05
5.88649579957935e-16 0.552806462048562 4.18101685619284e-06 2.23700352977933e-06
3.53119628906273e-16 0.565370102838319 2.99262550878176e-05 -1.5710731597914e-05
1.17683179224619e-16 0.582844754521984 3.50710029774691e-05 -3.64087645143113e-05
-1.17659824753648e-16 0.598568887860892 2.51639500733276e-05 -3.5572206285277e-05
-3.52909438650971e-16 0.605348020095377 2.11421411217968e-05 -2.29671718177451e-05
-5.88065718045657e-16 0.617418085457103 1.06733502338949e-05 1.15858133081201e-07
-8.23128718471919e-16 0.636131600120644 6.79033462046252e-06 -1.26203633993311e-06
5.87832497455515e-16 0.647910257548833 -1.83215033684488e-05 1.30425199057435e-05
3.52629573909773e-16 0.659316918546788 -1.98105210604381e-05 1.51139079844458e-05
2.35039784711053e-16 0.677629599490529 -1.17863971718008e-05 1.86753623622483e-05
-1.17496602642416e-16 0.69014558353169 -3.32177644769223e-06 8.19202411503519e-06
-3.52419966475311e-16 0.705344197423425 -5.4322064692113e-06 7.36692573748189e-06
-4.69800203592418e-16 0.711140370188887 3.21759003440269e-07 -4.24335537563771e-06
8.21987521991568e-16 0.720326979316938 1.50896279089608e-05 -1.4069491029225e-05
5.87017680132309e-16 0.733323838763408 7.23897552809465e-06 -9.88984569238446e-07
4.69521169616814e-16 0.745695252353654 1.14159216548659e-05 -7.59845543603673e-06
1.17357057983696e-16 0.758009738942043 4.9239473216147e-06 -5.90607955471789e-06
-1.17333832759476e-16 0.770090182272401 3.02005170089863e-07 -2.1789768171506e-06
-2.34621233452169e-16 0.78761406479642 -7.05992604677568e-06 8.74782076185998e-06
-5.86437049390338e-16 0.805502671781425 -6.84826097158329e-06 1.13581677257631e-05
-8.20849485469822e-16 0.820351764889928 -5.89627070797616e-06 4.95585729363828e-06
7.03446142298159e-16 0.840504465483644 -7.20391168252408e-06 4.91801083639262e-06
3.51653533175345e-16 0.862462966996551 6.71986392448475e-06 -6.87732424761963e-06
1.17194674230803e-16 0.880916061842719 -1.48580712168898e-06 5.11125308659966e-06
0 0.889465699432451 6.45530115083903e-06 -4.56591867921431e-06
-3.51445084133747e-16 0.888948099407855 -1.27509210327667e-06 1.78513284669336e-06
-5.85626093375772e-16 0.893223884789047 -4.78455829605121e-06 4.45306970877917e-06
-7.02612510685717e-16 0.910501060185405 -1.35261342847279e-06 2.7580781242782e-06
